RPC_RATE,KEPT_RATE,NRPC_RATE,MONTH_END_DPD,Total_Score,Risk_Level
93.29254564223007,97.20610308403977,1.374105426537331,45,38,1
40.48093799068165,61.384134134809834,1.0951003285858185,30,34,1
80.79850067225874,87.10856356805806,57.39717678552125,45,34,1
41.104459873429924,33.77096185951304,84.14898269611923,100,16,4
60.87844413864777,75.84698280012017,29.641261509930004,30,36,1
68.03115254850285,65.17469990203281,4.285060347582603,30,36,1
37.80328168239318,11.647329983550414,50.23706431841756,200,14,4
36.293506456676774,55.84174085931287,23.56058288423891,30,30,2
21.79088233981744,85.40242701775564,21.440462231875134,45,30,2
39.424903658704714,98.9468910213475,99.0883147554518,200,14,4
0.3286704314339084,32.74923177772857,63.721283080006316,200,12,4
44.25571833263947,61.373871803145796,29.71258680510951,60,30,2
87.16885934122067,42.93063295685877,3.3264862613479163,45,34,1
37.29686921487636,36.6026883859075,81.5693433866447,45,18,3
59.73191156717308,23.438889214277335,87.26526578574115,200,8,5
30.851367671323782,34.94735746145983,52.602197540473924,45,22,3
17.463680386269786,4.074754234652955,71.97770354042574,200,10,4
82.10686504486038,66.40001320550655,25.75904008394233,45,34,1
66.2380986121268,26.636906621974987,21.795624754202912,200,22,3
25.37001489556009,5.809040328840354,88.66148010272866,100,12,4
14.11134200860853,18.546234842779253,83.1084544497134,200,8,5
38.279443254121624,26.17573535780752,46.95376096077021,100,18,3
16.723929425331473,36.88702968496145,95.12716941444171,60,16,4
77.3094622839773,11.215741446264193,73.64273263703683,60,22,3
30.137326981818326,95.21764353725558,2.246932308362992,30,34,1
67.17094157855807,83.91724090084958,51.84986990068915,45,32,2
88.52790663843318,90.21206661894847,47.04857883550652,60,34,1
59.28994340487499,38.06955513799451,94.34592225431126,200,8,5
34.10018258084294,59.545257004032734,30.25033737513123,100,24,3
11.95897695525071,12.83003724527404,82.87462897291843,200,8,5
15.284520019305836,26.479629469396514,71.08052541555969,100,14,4
21.698869103352624,90.11111692068319,44.28827846241092,200,22,3
79.45819669478645,10.864027894952176,97.80534839587105,200,6,5
59.40271237673899,7.612054908144961,92.06522230551114,200,6,5
59.19756916881032,15.15194291903934,67.53424143352949,200,8,5
17.845818354088284,4.36856310745145,22.738494164935354,200,14,4
12.971153730206309,67.0926637893831,38.233735613837524,30,28,2
74.52120357266371,52.624914184450475,28.189905430050967,200,26,2
79.26650331598731,0.22321980549862008,96.42520730449277,200,6,5
38.231544309279286,77.12164209720702,58.85211855978581,30,30,2
59.857610329532726,9.696347916561665,79.3857588584016,200,4,5
86.6826310066849,8.067539180240624,5.319870226449098,45,30,2
14.469788092812784,78.78120734020915,54.413467053190224,100,22,3
75.38870660850853,68.4448560129253,16.5330708959444,60,34,1
15.339744722174709,77.6481911439715,25.328251518858234,100,24,3
81.62977700312511,79.68561681719166,20.13729763917037,45,36,1
8.172554789049036,10.963414011986517,80.02199097293804,200,8,5
94.63644431823782,26.5029870588084,6.749065112692487,30,34,1
16.616698929881036,10.838491308504583,86.44687615178096,200,8,5
79.38785926435922,21.57145366369483,79.60974721834975,100,8,5
65.76112296485309,72.70961327585846,6.0022549088802,30,36,1
84.43120313634992,71.07375176959896,6.3998848731432245,60,36,1
85.84865502382756,63.79462258555153,11.41656958573286,30,38,1
49.07730410976432,5.553439601653142,37.63004406931791,200,18,3
67.18919303783333,71.84623777708404,25.2075299308138,60,32,2
18.58266711192893,9.087722084897043,59.362601605494135,100,8,5
86.5485238279657,76.82202396717862,43.933743340028045,30,36,1
63.09407119119036,92.33910871354229,2.832682598796832,200,30,2
24.36098686191417,35.360048574973256,65.53976424248762,100,16,4
79.48379630085381,1.086946666719435,80.66944628157147,200,6,5
34.178533389166596,9.380885489196732,44.26615856533493,200,14,4
66.33018847086805,23.999962764446092,73.13653493899064,100,20,3
17.217951621535622,11.71861950173364,19.300257840157474,200,6,5
28.97482031748457,81.88579403519493,1.5823161939649832,30,34,1
95.9230266659636,92.10686367678825,29.40525736134907,45,36,1
90.81061519033234,87.30041386830386,35.57869810781138,45,36,1
90.49437114217847,19.528134032672195,62.56653920111008,45,24,3
53.10834884656207,55.468786339137,23.73303207436914,60,30,2
19.697420628803542,10.762760624995282,79.76713169057223,200,4,5
20.32864742421371,86.08400358282748,66.05110283023775,60,26,2
0.9476298076025458,4.750089853503148,81.67024625198269,200,8,5
86.62978616329252,62.124487953572135,6.353491286539359,60,36,1
28.274155215920914,92.17731987865729,60.383523628391835,60,26,2
55.37290887268331,93.41713348805571,40.69909396872931,60,30,2
88.1868744257605,58.86493784585771,18.855241544921487,45,36,1
44.757345981072994,53.71461297648962,48.70803164205413,45,28,2
85.40188806288666,89.43449379202706,71.91286058171943,30,34,1
52.03394844573077,84.3330349807451,28.68708706365968,45,32,2
73.57676670048642,84.28012076698681,71.66090141300585,200,24,3
57.591691523063304,88.51644424579024,1.947608372767351,60,34,1
18.579510144304223,13.770126640083824,96.10227645339816,200,8,5
12.216321762421,43.03906456062385,89.56512306453996,100,14,4
69.59791835953207,98.21594327363142,34.946142511539236,60,34,1
93.35471450032026,32.286144221069335,9.631864415885216,30,34,1
83.9455725871894,62.104995202847704,63.46275566227493,60,30,2
48.59336513367782,99.13200986633612,6.552418627659451,45,34,1
47.216960007662955,46.538212490966814,20.469654429981553,45,28,2
28.149192467027717,83.03630894612428,56.386198464098925,45,28,2
70.77397019675745,79.57357786592516,97.24060698938706,60,28,2
53.22245103314627,61.43473473469415,97.67130891980742,200,18,3
49.16395532908751,24.296712267906972,18.734341986161983,200,22,3
27.145233197344844,33.6344112477874,70.30733929802061,60,20,3
9.765817056183101,19.404715320376486,79.91020507505124,100,8,5
2.0949454339985407,13.755181273829786,82.71823877938196,200,8,5
90.89393898485704,69.97143556881001,22.69543950894851,30,36,1
75.73293178137303,91.69569982714644,15.82967449567394,30,38,1
33.00405123904374,17.901285623523812,39.70298903401458,200,8,5
83.75109724161561,41.24283403555782,3.213978485830249,30,36,1
3.367903076612766,44.819896381032585,80.16707371248552,200,12,4
94.79606745140956,18.99193848218995,33.877148757982724,100,24,3
38.88705737907478,83.53824903702726,14.748041821751091,200,26,2
10.322363963548153,2.5872026462627096,39.382768575288786,200,6,5
58.37369023080326,72.98693491629598,8.24676662409014,60,32,2
8.181541285808947,36.93571645007726,11.75563548648314,60,24,3
45.98364505992792,11.365511105995306,31.069157498385845,30,26,2
17.099585892494527,5.8881130617746695,80.25254707427104,200,8,5
69.2777212221293,77.54604399668024,17.05397055592277,45,36,1
48.95541341354297,80.8988452837667,5.558641950539334,30,36,1
31.316068648257467,31.689053758592735,75.42264011665827,100,16,4
78.63474448614996,46.21174297294645,60.21954724132962,30,28,2
96.2920087421477,69.76646982492959,71.77951488947694,100,26,2
84.9279907541993,39.33733530842009,59.835580479317464,30,24,3
45.08517532574169,11.15929727583691,63.73891671337469,30,22,3
40.20353755314954,7.085451450768854,79.20065985935504,200,10,4
4.995353824127946,10.916385617616431,98.403659717832,200,8,5
19.964124919833438,30.68824746581935,39.91954011090301,100,8,5
31.34141956361267,28.712153442371992,99.9228605801246,30,20,3
20.181847769773896,36.36868645675651,17.346041113769097,45,26,2
16.672954617310797,8.417528193464141,86.1688043525806,200,8,5
14.358949947487487,3.590386442203908,40.251033553481044,45,18,3
83.2039500494854,78.59158137978467,5.177683101410291,30,40,1
86.36013235298854,98.38133579893956,32.24766925591953,45,36,1
85.62224208432157,98.94114482154652,4.516514641647495,45,38,1
89.59975221295781,22.350443257909593,82.67881221857843,100,20,3
19.54641343221988,17.568910141396454,73.68979995375611,200,8,5
44.4945155528503,94.54540908688924,54.26415422347558,30,32,2
87.99513479688216,89.76637070427427,72.54229639476067,60,32,2
42.39221835725292,77.02986619672528,47.44987465371342,100,26,2
98.86722471589071,93.39985998459913,33.97526298207892,30,38,1
72.66108650349837,68.36922312984068,37.95571594508792,30,34,1
64.79299564194598,85.97132903952156,16.971010923462458,100,32,2
98.3092200819623,52.389707560043654,17.183577436802512,100,32,2
2.8829496596829762,11.79994759321773,79.0371449925792,200,6,5
11.759487149516945,11.131088766881481,86.00995157003507,45,14,4
7.778179358050286,49.92540404632098,8.042556721669358,100,22,3
1.2642718766781469,13.14785782393395,89.38644741341567,200,8,5
5.00984817907576,5.775171702856841,86.09392474612476,45,14,4
85.9612549087784,50.59274806700657,20.001461888331505,30,36,1
5.874473298353644,81.69808275684154,19.097056915981746,30,22,3
83.29431926738471,14.772014112422504,31.387676016118494,45,28,2
65.50052348818815,32.789980177256126,47.88550229290575,100,22,3
25.575708002442187,19.042089520277983,85.44196092415962,60,16,4
63.25596546625739,57.233333678214414,43.54695281875281,60,30,2
36.557856436112324,40.164245384729455,67.68323696873608,200,16,4
69.75458101922246,19.691707444697904,0.9318097249504387,200,22,3
85.13213079987645,89.3040949232635,51.54977132464784,200,28,2
10.914670639881397,11.473977056796414,80.63118219868838,200,8,5
81.81267006562996,71.59174421307395,21.501507506533947,30,36,1
39.78682056899757,1.98404871207698,80.9238988553437,200,6,5
92.49708586143045,41.419203282692216,70.55111434724157,45,28,2
62.72964491308141,50.89712662491519,77.23342294160321,45,28,2
9.109891354989696,79.97823514684339,93.27585491035369,200,16,4
62.31270096223581,24.856351940362387,53.315433723088454,100,22,3
2.1295474186704966,23.363667481455597,88.35550906116654,200,10,4
88.30558017958273,66.59289510609415,38.1622894833567,30,36,1
2.0491576030514547,0.30678363459611946,89.14162812733562,200,8,5
17.164711658076815,12.451364147273292,63.39594609660969,100,12,4
33.97306340150542,19.88938228099969,39.20442066507547,200,8,5
79.57930391467812,8.598341510121887,68.27366748556732,200,8,5
77.01188187252498,68.26234872175063,24.63038495882255,30,34,1
31.32873058651032,33.0896097445341,97.60834930234878,45,18,3
71.26848654569177,82.48399540917592,17.58095807523731,30,38,1
26.891182455144445,49.54700601774788,5.939245482527733,60,28,2
24.836797716995495,4.1539660530194755,59.219634195332496,30,16,4
50.67498237965084,83.47543898271284,11.134002090362316,60,34,1
96.69261743273164,75.00209962857392,37.794076969277945,45,36,1
92.55696672598062,80.81613253641584,37.52437071475418,60,36,1
67.48073973249798,15.7632909610245,93.01694724297668,30,22,3
16.826313111220802,27.076695740625766,38.17694731275738,45,22,3
2.3141631929624817,63.97325178780765,15.79659745339671,45,28,2
86.42571688704945,40.93799277171388,55.70769716067966,45,30,2
74.27912693076439,17.34772933220755,96.90136658766669,60,20,3
50.126653600829485,10.759296971694955,20.18490737847968,200,18,3
42.12626514881151,66.01357082227972,97.86316972194254,60,24,3
21.143492755600967,79.70241488594975,41.13678000143551,200,22,3
36.95034917061126,19.95936647407891,19.605604806169797,200,8,5
57.61454402524351,39.89243423580966,2.9909900246930854,200,22,3
4.808876468929801,19.0525207629878,86.95838114665115,200,8,5
51.324445774697594,47.432676721926406,98.78604046656439,30,24,3
40.935479851088864,37.922494628346115,59.8753682809961,200,12,4
70.59040451926802,60.719261151544245,89.8702899308943,200,20,3
77.53989469605763,24.213850171897178,66.9426910270244,100,20,3
59.6384155226376,19.20875109162158,87.12953463501401,200,6,5
9.254988460861824,3.166494295902833,59.34111660207124,200,6,5
88.42571793604465,21.17876295179547,62.180199125171576,100,22,3
84.29342975696571,63.17847052099288,64.26164862601529,30,32,2
79.4027377513302,2.5885924921221437,85.68819804696564,100,8,5
7.874434621292603,97.97167818206022,19.116714674729586,45,20,3
69.55543438694384,12.029084150592595,24.282216886055043,200,20,3
88.8472451004569,39.54087164058583,77.4233539750633,45,26,2
74.57217102278968,17.225613282985787,83.34036937368245,200,14,4
45.65220393450075,47.34954928446666,72.75126772781606,30,26,2
16.823958282749494,93.76858226643515,38.73544737741218,60,28,2
3.8728344005033444,2.027334501997702,84.26713243771972,200,8,5
19.459960661866326,17.204157651693265,83.223199282641,45,12,4
19.23166393590685,34.297443798765116,59.920628697256085,200,6,5
15.723755009236662,16.18302588230748,85.58973715286088,200,8,5
16.404647007853924,18.92029128586352,7.096481947682609,100,18,3
99.07771851539886,97.02926322912305,43.54688674979514,60,34,1
79.53037003168936,19.731894210219934,80.01082090674332,200,6,5
32.55592836062272,1.5229561627210342,2.6608691090665326,45,24,3
13.621385070256785,9.764459458440822,74.40248575987894,45,16,4
39.121258785354776,15.532429267260783,62.61418851978543,200,8,5
15.869737795609984,13.05333980697071,97.76563516959116,200,8,5
12.622860553529925,67.09858289625399,83.60411422345607,60,20,3
60.77081897892441,15.545502413563328,75.80260079872744,200,16,4
2.3392488811477374,98.66873978006521,8.587127037183983,100,26,2
24.123906481840308,10.028370927735086,59.010096126816805,200,8,5
50.091854238480394,66.7402478909983,65.55781331833695,45,26,2
59.54208953637822,32.12225301403786,93.74607283346576,200,8,5
68.6448869513945,51.06506420023399,20.36245242899645,30,34,1
87.5803787759558,29.19186641535122,9.026305191801043,200,26,2
2.762750476220399,5.431014791085975,68.3781814720023,200,10,4
9.019923568796385,88.97030872379264,42.319520487336305,30,28,2
82.91895053361876,76.41463370732664,42.97679936554568,60,34,1
8.31705354140988,11.455852318704085,1.2921486246985414,100,18,3
72.87028222446312,42.88929629233307,88.00231013429426,100,20,3
49.37927768507405,95.2676349203857,12.709641281587114,200,28,2
39.00620510214651,97.43070310953242,76.15348192770116,30,24,3
60.7200072203374,49.33792152448131,9.185275907999946,30,34,1
37.9841395412845,73.10424307570071,3.270687502009284,60,30,2
84.17118016245043,26.767689925941994,18.585030723030314,30,34,1
22.613988992685563,75.96645583710315,72.08750979111596,60,26,2
97.09977260129668,49.25773698940867,2.536296471818089,60,34,1
33.02779542787345,6.703894509992702,2.6416616653621494,45,24,3
76.83643715658042,86.65772683329683,25.38482349422183,45,34,1
13.286373224796222,57.95392239082745,25.33687694433405,200,20,3
63.089711136450155,38.305764247542626,91.26760493623762,30,24,3
88.48597334732783,60.41340256126585,33.44433764693109,30,36,1
73.14936649977818,91.3240438563784,8.904861562459732,30,38,1
73.77406847049069,88.65470282273404,40.826389454666824,45,32,2
32.56922637248054,9.371148348725267,17.56632551581504,200,18,3
87.62236249208284,48.138400959054636,33.55560646845427,30,34,1
43.86725465426202,59.9284723153322,17.96953179164663,45,32,2
14.718470405299499,28.939748790079022,28.322822284843408,200,16,4
59.423948368043774,3.9146145222948014,75.71999180960555,200,8,5
56.15052364807618,95.82585702037349,68.82004713559672,30,30,2
54.73352004891883,78.95654533135024,50.958150648222144,60,30,2
11.045971118862374,32.02253907324187,40.6848689412857,200,14,4
72.62100162548035,74.77002856292391,2.1512847716814276,30,36,1
19.67818470309386,25.312319250057435,87.27391910087896,100,10,4
2.7915772125027716,0.2534609118527209,25.868390383798435,100,16,4
17.87284005927535,28.077975522989938,59.98128684749856,60,14,4
3.865220910533007,82.05634002842456,65.87218803610129,100,20,3
17.041008049653115,97.47523049232476,63.34352807736492,100,20,3
34.22654559940196,1.300213676215023,18.776642127319796,45,24,3
29.499621186641566,83.57730882451659,3.0129191500544383,30,34,1
1.5088556482576343,0.4550098520046064,39.05622515995064,100,8,5
87.68838200963518,46.145095594683305,21.723770397856146,60,32,2
26.558743456224555,37.63803155290651,55.102543167948696,200,16,4
15.717710100650194,3.907086591941633,50.33259315991604,200,12,4
99.49781723123888,2.1325026685003468,85.93974398983976,200,16,4
22.23837829896047,81.51643510723024,25.88973350614745,45,30,2
99.19143685710664,79.05191520069593,30.908328024180832,60,36,1
18.341648714880975,3.9203287725769864,84.87431637168311,200,8,5
59.46787223641501,17.950621977021108,85.319367912961,200,6,5
7.409828546610797,11.900560096218237,98.75503005909991,200,8,5
79.32063537889594,2.377872264137937,60.07375209091902,200,8,5
57.289755871257896,68.01982975824603,62.27977744736643,200,20,3
48.96582065715691,76.0791658319398,12.367822974985753,30,36,1
9.668076725522944,7.807737183164343,94.56362284240605,45,14,4
12.120587129540317,30.55587812539101,58.60237764060358,30,22,3
45.24492953289029,98.49002739215415,54.20514837792213,30,32,2
90.17875913027456,43.05492855702514,36.639203179982474,60,32,2
41.03784220297023,69.74057977959075,98.56105823536492,30,26,2
16.24291776223955,28.03514123028359,90.29955984474192,60,16,4
84.23602445668826,44.33856270691322,50.779410075549706,45,30,2
73.67354170112428,3.683836922518968,32.58387286139847,60,26,2
32.04489132737012,18.860051317640735,96.73453437740535,200,10,4
85.55808952871838,25.645125282839377,5.754671390943278,30,34,1
27.531841917522527,34.470479469058176,37.271142575172114,200,18,3
31.035106359895448,14.840683532097676,59.62488516074947,200,8,5
51.043174744121835,9.788487737474815,97.64400569184698,200,12,4
98.87202324784715,94.13500314782533,9.25500643603263,100,34,1
4.832027777295278,3.338766166020557,1.9333219545979663,30,24,3
18.976812621363393,31.832634087688504,92.29176687962735,30,18,3
72.39448178141997,6.095163352496657,18.351279943034037,45,28,2
78.79562507696478,93.81947330494921,46.90873723459267,30,34,1
37.56207261906725,34.3270388639041,58.804675165390485,200,16,4
27.438957445613177,17.200492589569837,79.09191079903152,200,8,5
89.56460823013745,74.8742789827911,26.413317470414665,45,34,1
79.27194046383757,48.284896539472555,6.399702211270297,30,26,2
36.5089271646107,33.916016702768104,28.77368526564126,200,18,3
95.82670046554037,82.06407545426725,9.042950149162621,100,34,1
69.21414615995809,90.31784624891903,44.06924364899223,30,34,1
57.649889935322804,24.494340812740422,61.211201070359564,45,22,3
16.080032217329787,31.67746914421179,54.33866065842984,200,14,4
25.1729476118402,75.16458329971655,10.340795395566293,30,34,1
77.74952735669622,94.02271605188375,52.82921593390129,100,28,2
57.81946539764583,42.99529616685813,19.960644067153343,60,20,3
34.258340160528824,86.97249906996296,75.20449177441547,100,22,3
10.056420864027714,4.042943514831343,83.57857207027514,200,8,5
46.67459107964467,14.598409208121254,87.49549411508937,200,12,4
88.997301115162,67.16739638695006,23.469161135932126,60,34,1
59.107710788434055,34.894634798173726,95.61598811210514,200,8,5
13.168441637097805,22.01643103518339,59.56886777981107,45,14,4
15.063542971033817,95.36618135999852,91.13578956654138,100,18,3
90.13066498874933,46.82204234945987,2.9094803981431494,100,30,2
13.54078402577964,50.56766324641835,78.75260089302851,200,16,4
14.683528273256574,95.20683734506123,10.139488189003941,100,26,2
39.069873107070116,12.03978780601781,95.40850365060084,200,6,5
42.327001439186716,11.089912855618167,55.272560331254525,200,16,4
15.42353946042473,7.516276477404649,17.066394985382406,200,16,4
14.29117595888697,36.27038192897518,66.89515790394921,200,12,4
78.26994643466584,32.4702943489843,77.22445489237813,30,26,2
59.17767949011788,22.942799379320377,70.56916174316076,200,10,4
83.74394383770594,68.15345003535955,11.403182250597554,30,38,1
78.71579416218376,77.91083723714017,2.117161551702995,30,38,1
24.781961020513698,54.51690922967868,94.85242621219614,45,22,3
89.25175678065429,8.663169763670686,42.20710342154772,30,28,2
14.021908199335842,5.417580136956824,86.65582110369148,200,8,5
23.91581695613061,42.76594202899425,86.53234038659569,200,14,4
11.972016603805692,25.211167931399668,96.14171961339392,60,16,4
81.05640898422244,82.0640930503003,8.472393414083212,45,38,1
18.501775031547673,47.57493384307254,41.95426537855806,200,16,4
50.840498301512596,5.5422365539915415,60.7290196936835,60,20,3
44.207066500480316,8.316516456771128,66.37350714370307,100,16,4
89.22184557671996,95.9497079156669,54.53995966759832,60,34,1
37.305178420178144,45.435247071432215,2.4850964310043078,45,28,2
37.21771179968138,99.37327571695985,44.037422368503535,45,28,2
96.48754159561334,45.16307943594331,13.686956989213439,30,36,1
76.98273299567724,43.00425576157516,9.78780964024979,30,34,1
16.762437349979354,7.314936404135808,29.058121593457077,100,16,4
79.74044995075559,19.169722539105273,64.04367428807156,200,8,5
50.177876902601035,83.29384806732072,16.70332705982164,60,34,1
6.655692353264597,96.51359443431477,77.89894359123902,200,18,3
85.38906168800489,77.1475831485671,18.2120895403158,60,38,1
19.172651492849102,12.358917674123216,82.81492195925829,200,6,5
88.43920905278283,8.857899557394234,76.2171626153812,45,24,3
6.353292197841931,47.65991514882542,65.87153025240488,45,20,3
79.82019891066231,0.7445740951216417,27.165767732857383,200,12,4
98.02084703784112,54.0736132497991,87.79867291199143,30,30,2
6.952972058956197,37.871754871815696,22.5287403977388,45,22,3
24.196723563105383,48.80080313243684,19.225031308847818,100,14,4
73.00670898144323,5.224707940458739,93.6231061787975,45,20,3
55.03771646224984,16.863696862347112,53.42047680520018,60,22,3
88.92986503858124,30.674301882051857,6.6537341980730025,30,34,1
89.73413699656574,39.08834576979999,73.1162791131253,30,28,2
9.231451781318157,20.826688368240585,19.2453805380026,200,8,5
59.24180618799942,1.411366997471264,82.69474307538924,200,6,5
1.5752055273017707,38.30520814916799,35.78171278070224,200,16,4
44.39181510346108,66.96556675013171,82.5568217369048,200,18,3
74.73192888526408,53.01781775879356,26.23596533748136,30,34,1
22.67772710834408,14.880418478684621,71.81385263252862,30,20,3
96.60441859502083,86.54847350092905,54.104412682343785,60,34,1
41.852055679129705,23.052622437614534,95.49718720993049,60,20,3
86.46959120779617,49.50864780553604,22.41278216539152,60,32,2
58.71719495343781,19.87533037589959,95.74463608989716,100,14,4
12.53346555001772,77.80092878255233,75.02613688017775,45,24,3
94.59697033103848,18.59764466847572,10.560358384825975,45,30,2
99.98860632266526,99.92511507919085,26.493468171067825,60,36,1
80.71691994631239,85.43195701991607,52.00876425205464,45,34,1
4.072129099454647,7.0207847808421935,18.95911011289363,200,16,4
43.477957718990346,80.21742897217314,17.40178155063755,60,34,1
47.40054764703089,18.663593759802165,13.689529297989345,45,26,2
83.94390602439287,8.303535451389221,99.14889051763113,200,16,4
33.28000432220593,83.64585003646624,20.7762557934565,100,26,2
60.807020243577966,26.425318783122687,60.001066846689355,200,18,3
24.368125876568094,5.073432789549059,86.17362816580889,30,18,3
83.55754183866067,64.53267926407568,75.50907932783733,60,30,2
65.94634668371624,87.93577069766152,27.856105730545345,45,34,1
99.89179758657052,31.35105057848516,6.6209876150638225,30,34,1
10.860565214270402,2.176063082532498,39.81845003746285,200,6,5
0.8802030364166269,3.7030770307890593,95.58559190879745,200,8,5
89.76200113003327,45.26293663408181,72.07683325035089,60,28,2
98.4498743967563,11.387028027123836,34.795314744459894,60,28,2
32.447709836792015,67.29821240383458,20.828271048854884,30,30,2
14.933176303439977,19.389751386307086,97.5449487340449,200,8,5
92.70043757956992,53.42804830109694,17.552188925286938,45,36,1
2.7907151273634745,26.17469938878053,76.37482966216005,200,12,4
58.10324694375457,5.653578155731931,98.14125168566802,100,14,4
52.015076826809334,1.1303810514854962,59.30824836423968,100,12,4
12.147269912874636,19.191504740540466,82.29737057924855,200,8,5
12.4608132928134,11.454943155461194,97.27229010595308,200,8,5
19.146682341804922,4.978912374563194,84.06495962274367,100,8,5
86.51951227781637,71.6359183821922,45.31862740436,30,34,1
76.53273317923839,24.698346471439347,0.16759657547595896,30,32,2
17.844723521598958,55.70510097179443,73.36548763788329,200,16,4
90.7229287011605,50.17112903880425,4.432972691547221,30,38,1
6.382863571938568,8.726099203413751,68.7484715513518,200,10,4
96.47037255173785,63.249664228743505,0.7132795907313194,45,36,1
76.36822130425368,96.57740890316555,2.6123603974886667,45,36,1
55.56471124358596,84.87666884013314,38.289404031292605,45,32,2
93.2740634432768,27.30713575059146,55.18148027944032,200,22,3
57.378000756416434,34.68410481090323,47.537907746820586,45,24,3
95.35294123642313,87.35145653708094,31.86792051298263,100,32,2
85.04072994325487,87.1041801604753,35.45178038519822,60,36,1
39.943634072891676,28.160728337562226,20.208932814245117,60,20,3
56.56640236583234,15.790152040110627,56.29415654830261,30,24,3
11.88479609649219,20.463480663245413,84.36858393717284,45,16,4
17.61725415466805,3.2089975944396887,19.980771423259913,100,8,5
13.63928573973876,68.9778672545511,44.30383910933339,200,18,3
28.741686670790358,59.84207688284994,90.57440089632058,200,16,4
12.300089484609344,9.90361426205375,81.05866091068658,200,8,5
2.580882707446841,34.25117607044568,39.972739551475655,200,8,5
63.936293739391914,80.51461460618401,81.63770793118326,200,22,3
18.65437488751036,74.27030481512688,87.76724894872052,200,14,4
69.04988093610538,49.122992779483866,63.98073175561558,60,26,2
39.3182767360724,0.42171353048671145,84.85050274951821,200,6,5
2.739725217075173,98.45506174581831,39.55022633087795,100,16,4
63.29945426131868,4.30901414877598,97.32228591234004,200,14,4
72.01187538812661,64.58739412781713,58.57485950587022,100,26,2
53.22495221049894,67.1923604412724,77.3195817971547,200,20,3
30.42172379820206,1.9577565274959796,69.82477654983262,30,20,3
99.88653741808578,0.9120684332919016,37.47661302451013,45,28,2
87.68033188613477,82.8340322929472,26.749493000431666,30,38,1
98.88445674820254,92.99669479714574,11.052968756078174,200,32,2
18.50382041647187,2.6655856773244113,59.16543214788974,100,8,5
96.85987693212259,44.95613645312747,23.198789569302992,30,34,1
79.36941591590984,2.5313869373229547,78.43154276277953,200,8,5
90.55476847719503,19.787560214493737,35.11978708076066,100,24,3
81.63936062368326,72.08463788623824,32.73416127365879,30,36,1
4.11104518353026,1.0415158872917663,79.6192262484591,100,8,5
97.33388959549836,13.080352757358094,37.28552306130687,60,28,2
30.91429470081173,88.4671298979073,61.4247121341312,60,26,2
1.7638636769408134,76.2737919232512,37.23585104245082,60,28,2
16.789178904690118,16.585697876396765,88.96789114919252,200,8,5
74.5834444167235,71.8043403703543,14.744142739018661,45,34,1
25.219112978502846,16.753432696463676,41.33253732268535,200,14,4
11.159171529188928,71.73074678544302,60.58240958183717,45,22,3
2.6712812868927793,37.09675557302051,19.683949657004074,45,14,4
29.38307783590749,98.99601738369502,11.513949665655765,60,32,2
17.218200707303254,0.8247934542767843,89.6206834739269,200,8,5
59.85531282484723,14.43915959022556,95.03360806240757,100,8,5
83.78658132427645,95.00257076297778,0.8272619246127433,100,34,1
59.83807627311549,1.452800413304467,88.0234179197955,100,8,5
10.443153266489102,47.20267140778959,10.244381104274868,100,22,3
66.73967670334929,8.786022783214742,60.72937720413293,30,24,3
27.338711147056017,58.13432370728626,4.392106911097427,200,24,3
59.92325137881955,15.285718572960915,95.89307020681066,200,6,5
32.73679995272908,14.303449842467074,69.00091186219326,200,12,4
40.32740119553318,23.201981491072353,39.674098573457115,200,12,4
7.156690525029741,38.82731226657482,15.069092447142241,200,18,3
39.8644621734634,21.46808289297393,99.75237915946528,200,8,5
81.63838247085863,42.34823644798479,68.41282561425157,200,22,3
44.38505514632961,75.9406419344713,41.38863356162242,30,32,2
95.96678462552133,45.97942083278729,23.924505600188795,100,28,2
31.837381451509295,76.64142146746042,12.555419964912085,30,34,1
59.17458945109264,62.2012717490646,41.357203667061135,200,16,4
16.310966780017345,1.3543981209496625,87.74253092292449,200,8,5
88.04503419058486,56.45822920961601,79.69027181462084,45,26,2
16.910841600034676,1.6065437951679695,86.78972440869404,60,14,4
60.74526642532807,70.38909799458648,72.37497759036484,45,28,2
26.49411533245104,74.31187211151659,52.00269152968262,60,26,2
29.93132953497726,85.33880799672221,42.13115199369902,60,28,2
16.169078810362137,13.768694639081748,93.69502394780903,100,10,4
12.96314633507829,10.603357890995902,94.63899727922987,200,8,5
99.50318099873661,81.57682062263802,66.74273574309713,45,32,2
0.6235725255878011,83.68447716276923,85.65314800695782,200,16,4
51.66877559235679,19.396513202659015,74.1585620905642,45,20,3
80.22881711649681,99.59591322324695,56.61417742086805,45,34,1
13.119421752569894,7.76651067650016,19.21029542256728,200,6,5
15.746037121538958,35.79359404081325,69.90512058670687,100,14,4
19.636341044289708,1.5922113473353372,39.56311475137155,100,6,5
14.619057013703573,11.693900409134761,85.21861641821643,200,8,5
30.444702591199725,95.12195998261663,35.17846025351792,60,30,2
83.37096407814366,42.39961679343725,5.24168373988434,45,34,1
71.9262538292953,95.86298010420809,31.02774463334843,60,34,1
91.18457889658926,83.38564223071683,53.35939109646588,45,34,1
20.071820224779778,55.1972137846279,82.85614279754971,200,16,4
79.82327257573702,10.540458180424173,80.17573854672754,100,8,5
71.12933621598584,49.38953983042723,80.03192848549328,100,20,3
10.889907223946182,1.5418339783408785,79.72006791276827,200,6,5
